object_name,n_papers_checked,n_name_hits,genuinely_discussed,reasoning
GALEXMSC J205823.44-423752.6,0,0,False,No papers found in bibliography.
WISEA J161149.69+522610.0,0,0,False,No papers found in bibliography.
SSTSL2 J173950.45+690109.8,0,0,False,No papers found in bibliography.
WISEA J121753.87+144557.2,0,0,False,No papers found in bibliography.
SDSS J082921.11+500510.4,0,0,False,No papers found in bibliography.
SSTSL2 J071756.36+373816.3,0,0,False,No papers found in bibliography.
SSTSL2 J100606.48-335228.9,0,0,False,No papers found in bibliography.
WISEA J002528.96-122405.3,0,0,False,No papers found in bibliography.
WISEA J235137.33-523933.4,0,0,False,No papers found in bibliography.
WISEA J121739.95+374535.6,0,0,False,No papers found in bibliography.
SSTSL2 J133646.33-293811.6,0,0,False,No papers found in bibliography.
SSTSL2 J173944.03+685847.3,0,0,False,No papers found in bibliography.
SSTSL2 J022318.89+321235.4,0,0,False,No papers found in bibliography.
WISEA J235124.92+203332.0,0,0,False,No papers found in bibliography.
SSTSL2 J162011.75+292958.0,0,0,False,No papers found in bibliography.
SSTSL2 J071750.28+373924.0,0,0,False,No papers found in bibliography.
WISEA J111710.54+174444.5,0,0,False,No papers found in bibliography.
SDSS J164120.99+464029.2,0,0,False,No papers found in bibliography.
WISEA J224155.48-642535.3,0,0,False,No papers found in bibliography.
WISEA J100145.34+555310.1,0,0,False,No papers found in bibliography.
SSTSL2 J152445.05+095908.3,0,0,False,No papers found in bibliography.
WISEA J005104.72+440856.6,0,0,False,No papers found in bibliography.
SSTSL2 J170042.01+641007.4,0,0,False,No papers found in bibliography.
SSTSL2 J212244.85-614735.6,0,0,False,No papers found in bibliography.
WISEA J102119.96+343853.3,0,0,False,No papers found in bibliography.
SDSS J135724.14+652312.8,0,0,False,No papers found in bibliography.
GALEXASC J220250.92-190228.7,0,0,False,No papers found in bibliography.
WISEA J121942.08+471409.7,0,0,False,No papers found in bibliography.
WISEA J004926.55-180435.6,0,0,False,No papers found in bibliography.
SSTSL2 J071821.59+373912.8,0,0,False,No papers found in bibliography.
SSTSL2 J015220.35-135525.5,0,0,False,No papers found in bibliography.
SDSS J121935.57+471914.8,0,0,False,No papers found in bibliography.
WISEA J095628.74+685319.5,0,0,False,No papers found in bibliography.
SSTSL2 J015227.28-140000.4,0,0,False,No papers found in bibliography.
SSTSL2 J090957.64+454109.5,0,0,False,No papers found in bibliography.
SSTSL2 J102747.11-435321.7,0,0,False,No papers found in bibliography.
NGC 4402,0,0,False,No papers found in bibliography.
COSMOS2015 1009415,0,0,False,No papers found in bibliography.
COSMOS2015 351275,0,0,False,No papers found in bibliography.
COSMOS2015 718471,0,0,False,No papers found in bibliography.
COSMOS2015 1042691,0,0,False,No papers found in bibliography.
COSMOS2015 994887,0,0,False,No papers found in bibliography.
COSMOS2015 1015544,0,0,False,No papers found in bibliography.
COSMOS2015 306848,0,0,False,No papers found in bibliography.
COSMOS2015 1002390,0,0,False,No papers found in bibliography.
COSMOS2015 995930,0,0,False,No papers found in bibliography.
COSMOS2015 1003836,0,0,False,No papers found in bibliography.
COSMOS2015 1017069,0,0,False,No papers found in bibliography.
SSTSL2 J141700.77+522418.3,0,0,False,No papers found in bibliography.
WISEA J100127.09+555305.4,0,0,False,No papers found in bibliography.
SDSS J233838.85-002903.9,0,0,False,No papers found in bibliography.
WISEA J162511.63+154508.4,0,0,False,No papers found in bibliography.
WISEA J123715.49+741101.1,0,0,False,No papers found in bibliography.
SSTSL2 J083651.74-495423.6,0,0,False,No papers found in bibliography.
SSTSL2 J121823.66+375912.1,0,0,False,No papers found in bibliography.
SSTSL2 J133656.11-294143.5,0,0,False,No papers found in bibliography.
SDSS J131857.59+531326.7,0,0,False,No papers found in bibliography.
SSTSL2 J071738.28+373851.8,0,0,False,No papers found in bibliography.
SSTSL2 J122639.96+333035.2,0,0,False,No papers found in bibliography.
SSTSL2 J141732.81+522416.8,0,0,False,No papers found in bibliography.
WISEA J091040.11+424738.7,0,0,False,No papers found in bibliography.
SSTSL2 J071752.70+374519.4,0,0,False,No papers found in bibliography.
SSTSL2 J141638.55+522707.1,0,0,False,No papers found in bibliography.
SSTSL2 J121352.79+024851.1,0,0,False,No papers found in bibliography.
WISEA J135446.52+354955.7,0,0,False,No papers found in bibliography.
SSTSL2 J181143.68+013015.6,0,0,False,No papers found in bibliography.
SSTSL2 J071801.26+374431.9,0,0,False,No papers found in bibliography.
WISEA J051906.64-431459.3,0,0,False,No papers found in bibliography.
SSTSL2 J095348.88+691028.7,0,0,False,No papers found in bibliography.
WISEA J102118.80+343852.6,0,0,False,No papers found in bibliography.
WISEA J044401.81-281954.4,0,0,False,No papers found in bibliography.
SDSS J095948.52+041011.6,0,0,False,No papers found in bibliography.
WISEA J010347.88+215059.9,0,0,False,No papers found in bibliography.
SSTSL2 J015224.16-135639.4,0,0,False,No papers found in bibliography.
WISEA J082403.81+710014.1,0,0,False,No papers found in bibliography.
SSTSL2 J044538.06-591544.5,0,0,False,No papers found in bibliography.
SSTSL2 J232759.22+084830.7,0,0,False,No papers found in bibliography.
SDSS J144451.13+593641.5,0,0,False,No papers found in bibliography.
WISEA J100145.11+555445.8,0,0,False,No papers found in bibliography.
SSTSL2 J104638.94+114919.5,0,0,False,No papers found in bibliography.
SSTSL2 J221725.50+002000.1,0,0,False,No papers found in bibliography.
SSTSL2 J121953.28+472024.2,0,0,False,No papers found in bibliography.
SSTSL2 J170058.72+640948.1,0,0,False,No papers found in bibliography.
WISEA J122600.78+181318.8,0,0,False,No papers found in bibliography.
GALEXMSC J205955.33-424610.3,0,0,False,No papers found in bibliography.
WISEA J072145.30-685858.5,0,0,False,No papers found in bibliography.
SSTSL2 J105631.08-034542.9,0,0,False,No papers found in bibliography.
WISEA J000333.35-732806.7,0,0,False,No papers found in bibliography.
SSTSL2 J121932.95+472839.5,0,0,False,No papers found in bibliography.
SSTSL2 J051624.03+793957.5,0,0,False,No papers found in bibliography.
SSTSL2 J095705.78+690721.7,0,0,False,No papers found in bibliography.
WISEA J102751.30+682347.7,0,0,False,No papers found in bibliography.
SSTSL2 J022909.46+003013.1,0,0,False,No papers found in bibliography.
GALEXMSC J121852.14+472659.3,0,0,False,No papers found in bibliography.
SDSS J124931.57+151028.3,0,0,False,No papers found in bibliography.
SSTSL2 J022458.18-031717.6,0,0,False,No papers found in bibliography.
SSTSL2 J193220.28-035956.4,0,0,False,No papers found in bibliography.
SSTSL2 J014827.60+385529.4,0,0,False,No papers found in bibliography.
WISEA J122706.70+333900.8,0,0,False,No papers found in bibliography.
WISEA J234714.24-363651.5,0,0,False,No papers found in bibliography.
WISEA J205830.46-423918.0,0,0,False,No papers found in bibliography.
WISEA J110717.28-052425.7,0,0,False,No papers found in bibliography.
SSTSL2 J170051.86+641100.2,0,0,False,No papers found in bibliography.
WISEA J031948.11-192426.7,0,0,False,No papers found in bibliography.
SSTSL2 J090953.28+454108.8,0,0,False,No papers found in bibliography.
SSTSL2 J132940.81+285313.1,0,0,False,No papers found in bibliography.
WISEA J221456.30-135904.7,0,0,False,No papers found in bibliography.
WISEA J101820.41+215102.9,0,0,False,No papers found in bibliography.
WISEA J134655.00+610020.6,0,0,False,No papers found in bibliography.
SSTSL2 J162510.98+154523.1,0,0,False,No papers found in bibliography.
SDSS J100057.34+555336.4,0,0,False,No papers found in bibliography.
SSTSL2 J010344.58+215246.7,0,0,False,No papers found in bibliography.
WISEA J113748.65-391231.2,0,0,False,No papers found in bibliography.
SSTSL2 J162511.93+154653.8,0,0,False,No papers found in bibliography.
WISEA J120156.46-185441.4,0,0,False,No papers found in bibliography.
SSTSL2 J232119.60-691327.1,0,0,False,No papers found in bibliography.
SSTSL2 J152442.76+095921.6,0,0,False,No papers found in bibliography.
SSTSL2 J141808.52+524141.8,0,0,False,No papers found in bibliography.
SDSS J134701.71+605900.4,0,0,False,No papers found in bibliography.
SSTSL2 J135932.14+622406.6,0,0,False,No papers found in bibliography.
SSTSL2 J174013.61+690046.8,0,0,False,No papers found in bibliography.
SSTSL2 J045950.97+520601.8,0,0,False,No papers found in bibliography.
WISEA J073739.84+321508.9,0,0,False,No papers found in bibliography.
SDSS J112304.84+140852.2,0,0,False,No papers found in bibliography.
SSTSL2 J031730.95-405812.1,0,0,False,No papers found in bibliography.
SSTSL2 J131232.43-154844.4,0,0,False,No papers found in bibliography.
SSTSL2 J215356.28+173319.0,0,0,False,No papers found in bibliography.
WISEA J005429.50+394544.3,0,0,False,No papers found in bibliography.
SSTSL2 J132038.86+340934.2,0,0,False,No papers found in bibliography.
SSTSL2 J122557.31+181205.1,0,0,False,No papers found in bibliography.
SSTSL2 J015235.14-135226.9,0,0,False,No papers found in bibliography.
WISEA J132942.83+285204.8,0,0,False,No papers found in bibliography.
COSMOS2015 961530,0,0,False,No papers found in bibliography.
SSTSL2 J010719.56+164230.8,0,0,False,No papers found in bibliography.
WISEA J144059.01-370431.8,0,0,False,No papers found in bibliography.
COSMOS J100044.30+024906.1,0,0,False,No papers found in bibliography.
COSMOS2015 370722,0,0,False,No papers found in bibliography.
COSMOS2015 949041,0,0,False,No papers found in bibliography.
COSMOS2015 1019025,0,0,False,No papers found in bibliography.
COSMOS2015 631170,0,0,False,No papers found in bibliography.
COSMOS2015 994847,0,0,False,No papers found in bibliography.
COSMOS2015 238644,0,0,False,No papers found in bibliography.
COSMOS2015 1022109,0,0,False,No papers found in bibliography.
COSMOS2015 1009801,0,0,False,No papers found in bibliography.
COSMOS2015 376535,0,0,False,No papers found in bibliography.
COSMOS2015 1003766,0,0,False,No papers found in bibliography.
COSMOS2015 1003721,0,0,False,No papers found in bibliography.
COSMOS2015 994549,0,0,False,No papers found in bibliography.
COSMOS2015 1007755,0,0,False,No papers found in bibliography.
COSMOS2015 997023,0,0,False,No papers found in bibliography.
COSMOS2015 379997,0,0,False,No papers found in bibliography.
COSMOS2015 1000544,0,0,False,No papers found in bibliography.
COSMOS2015 1015484,0,0,False,No papers found in bibliography.
COSMOS2015 776884,0,0,False,No papers found in bibliography.
COSMOS2015 992527,0,0,False,No papers found in bibliography.
COSMOS2015 1009387,0,0,False,No papers found in bibliography.
COSMOS2015 1020611,0,0,False,No papers found in bibliography.
COSMOS2015 924356,0,0,False,No papers found in bibliography.
COSMOS2015 301328,0,0,False,No papers found in bibliography.
COSMOS2015 1012134,0,0,False,No papers found in bibliography.
COSMOS2015 1026950,0,0,False,No papers found in bibliography.
COSMOS2015 901947,0,0,False,No papers found in bibliography.
COSMOS2015 1022196,0,0,False,No papers found in bibliography.
COSMOS2015 1006644,0,0,False,No papers found in bibliography.
SSTSL2 J174031.20+690353.2,0,0,False,No papers found in bibliography.
WISEA J235133.59-261201.0,0,0,False,No papers found in bibliography.
SSTSL2 J191433.59-211757.7,0,0,False,No papers found in bibliography.
WISEA J124931.69+151004.9,0,0,False,No papers found in bibliography.
SSTSL2 J121756.20+375155.6,0,0,False,No papers found in bibliography.
SSTSL2 J121754.43+375205.8,0,0,False,No papers found in bibliography.
WISEA J100118.00+555145.7,0,0,False,No papers found in bibliography.
SSTSL2 J015300.81-140011.4,0,0,False,No papers found in bibliography.
SDSS J095825.81+690900.3,0,0,False,No papers found in bibliography.
SSTSL2 J015255.40-135552.9,0,0,False,No papers found in bibliography.
SSTSL2 J134435.47+555409.9,0,0,False,No papers found in bibliography.
SDSS J233355.60-000311.2,0,0,False,No papers found in bibliography.
SSTSL2 J105636.94-034356.8,0,0,False,No papers found in bibliography.
SSTSL2 J134452.62+555341.1,0,0,False,No papers found in bibliography.
WISEA J133538.02-294428.3,0,0,False,No papers found in bibliography.
SSTSL2 J221811.41+001138.0,0,0,False,No papers found in bibliography.
SSTSL2 J232107.12-691334.5,0,0,False,No papers found in bibliography.
SSTSL2 J102113.48+343741.5,0,0,False,No papers found in bibliography.
WISEA J160857.41+653140.4,0,0,False,No papers found in bibliography.
SSTSL2 J235148.73-261250.0,0,0,False,No papers found in bibliography.
WISEA J170107.50+641226.2,0,0,False,No papers found in bibliography.
WISEA J121834.57+380041.5,0,0,False,No papers found in bibliography.
SSTSL2 J073738.58+653123.4,0,0,False,No papers found in bibliography.
WISEA J010714.41+140902.1,0,0,False,No papers found in bibliography.
SSTSL2 J071729.06+374653.0,0,0,False,No papers found in bibliography.
WISEA J002641.50-415013.5,0,0,False,No papers found in bibliography.
SSTSL2 J090952.21+454111.0,0,0,False,No papers found in bibliography.
WISEA J014819.03+385439.8,0,0,False,No papers found in bibliography.
SSTSL2 J065819.32-555807.6,0,0,False,No papers found in bibliography.
SSTSL2 J100143.12+555338.5,0,0,False,No papers found in bibliography.
WISEA J112018.87-115550.4,0,0,False,No papers found in bibliography.
WISEA J002647.85+394520.4,0,0,False,No papers found in bibliography.
WISEA J014148.49-653622.8,0,0,False,No papers found in bibliography.
SSTSL2 J015259.29-135503.4,0,0,False,No papers found in bibliography.
SSTSL2 J221759.08+001445.0,0,0,False,No papers found in bibliography.
SSTSL2 J095425.05+691527.8,0,0,False,No papers found in bibliography.
SSTSL2 J071824.29+373542.0,0,0,False,No papers found in bibliography.
SDSS J125136.29+411619.4,0,0,False,No papers found in bibliography.
WISEA J022445.37-031626.2,0,0,False,No papers found in bibliography.
WISEA J231558.37+253308.2,0,0,False,No papers found in bibliography.
SSTSL2 J031814.96-253420.2,0,0,False,No papers found in bibliography.
WISEA J164239.73+393409.2,0,0,False,No papers found in bibliography.
SSTSL2 J122540.28+181729.7,0,0,False,No papers found in bibliography.
SSTSL2 J173939.62+685515.8,0,0,False,No papers found in bibliography.
SSTSL2 J141810.83+524018.3,0,0,False,No papers found in bibliography.
WISEA J051935.90-440204.7,0,0,False,No papers found in bibliography.
SDSS J121758.19+144740.0,0,0,False,No papers found in bibliography.
WISEA J211525.31-630830.7,0,0,False,No papers found in bibliography.
SSTSL2 J133807.21+481616.7,0,0,False,No papers found in bibliography.
SSTSL2 J215349.45+173327.8,0,0,False,No papers found in bibliography.
WISEA J134645.96+605915.0,0,0,False,No papers found in bibliography.
SDSS J172800.99+542138.1,0,0,False,No papers found in bibliography.
SSTSL2 J221726.83+000952.9,0,0,False,No papers found in bibliography.
WISEA J112548.27+143838.9,0,0,False,No papers found in bibliography.
SSTSL2 J133656.51-300754.6,0,0,False,No papers found in bibliography.
SSTSL2 J010729.91+164232.2,0,0,False,No papers found in bibliography.
SDSS J233353.74-000528.6,0,0,False,No papers found in bibliography.
SSTSL2 J014828.44+385348.8,0,0,False,No papers found in bibliography.
WISEA J110434.49-044504.4,0,0,False,No papers found in bibliography.
WISEA J051542.94-432403.0,0,0,False,No papers found in bibliography.
WISEA J122549.28+182121.3,0,0,False,No papers found in bibliography.
SSTSL2 J135420.60-022036.5,0,0,False,No papers found in bibliography.
SDSS J141922.19+532547.4,0,0,False,No papers found in bibliography.
